gene,g4,g5,g6,g8,g9,g11,g13,g16,g17,g19
group_518,1,1,1,1,1,1,1,1,1,1
group_5180,1,1,1,1,1,1,1,1,1,1
group_5181,1,1,1,1,2,1,1,1,1,1
group_5182,1,1,1,1,1,1,1,1,1,1
group_5183,1,2,1,1,1,1,1,2,1,2
group_5184,1,1,1,1,1,1,1,1,1,1
group_5185,1,1,1,1,1,1,1,1,1,1
group_5186,1,1,1,1,1,1,1,1,1,1
group_5187,1,1,1,1,1,1,1,1,1,1
group_5188,1,1,1,1,1,1,1,1,1,1
group_5189,1,1,1,1,1,1,1,1,1,1
group_519,0,0,1,0,0,1,1,0,0,1
group_5190,1,1,1,1,1,1,1,1,1,1
group_5191,1,1,1,1,1,1,1,1,1,1
group_5192,1,1,1,1,1,1,1,1,1,1
group_5193,1,1,1,1,1,1,1,1,1,1
group_5194,1,1,1,1,1,1,1,1,1,1
group_5195,0,0,1,0,0,1,1,0,0,1
group_5196,1,1,1,1,0,1,1,1,1,1
group_5197,1,1,1,1,0,0,0,0,0,0
group_5198,1,1,1,1,1,1,1,1,1,1
group_5199,0,0,1,0,0,1,0,0,0,0
group_52,1,1,1,1,1,1,1,1,1,1
group_520,0,0,0,0,0,1,0,0,0,0
group_5200,1,1,1,1,1,1,1,1,1,2
group_5201,1,1,1,1,1,1,1,1,1,1
group_5202,1,1,1,1,1,1,1,1,1,1
group_5203,1,1,0,0,1,0,0,0,0,0
group_5204,1,1,1,1,1,1,1,1,1,1
group_5205,1,1,1,1,1,1,1,1,1,1
group_5206,1,1,1,1,1,1,1,1,1,1
group_5207,1,1,1,1,0,1,1,1,1,1
group_5208,1,1,1,1,1,1,1,1,1,1
group_5209,1,1,1,1,1,1,1,1,1,1
group_521,1,1,1,1,1,1,1,1,1,1
group_5210,1,1,1,1,1,1,1,1,1,1
group_5211,1,1,1,1,1,1,1,1,1,1
group_5212,2,1,1,1,2,1,2,1,1,1
group_5213,0,0,0,0,0,1,1,1,1,0
group_5214,1,1,1,1,1,1,1,1,1,1
group_5215,1,1,0,1,1,0,0,1,1,0
group_5216,1,1,1,1,1,1,1,1,1,1
group_5217,1,1,1,1,1,1,1,1,1,1
group_5218,0,0,1,0,0,0,0,0,0,1
group_5219,0,0,1,0,0,1,1,1,1,0
group_522,1,1,1,1,1,1,1,1,1,1
group_5220,1,1,2,1,1,1,2,1,1,1
group_5221,1,2,1,1,1,1,2,1,1,2
group_5222,1,2,2,2,2,2,2,1,2,2
group_5223,1,1,1,1,1,1,1,1,1,1
group_5224,1,1,1,1,1,1,1,1,1,1
group_5225,1,1,1,1,1,1,1,1,1,1
group_5226,1,1,1,1,1,1,1,1,1,1
group_5227,1,1,1,1,1,1,1,1,1,1
group_5228,0,0,0,0,0,1,1,0,0,0
group_5229,1,1,0,1,1,0,0,1,1,1
group_523,1,1,1,1,1,1,1,1,1,1
group_5230,1,2,0,1,2,0,0,1,1,1
group_5231,1,1,1,1,1,1,1,1,1,1
group_5232,1,1,1,1,1,1,1,1,1,1
group_5233,1,1,1,1,1,1,1,1,1,1
group_5234,0,0,1,0,0,0,0,0,0,1
group_5235,0,0,0,0,0,0,0,1,1,0
group_5236,0,0,0,0,0,0,0,1,1,1
group_5237,1,1,1,1,1,1,1,1,1,1
group_5238,1,1,1,1,1,1,1,1,1,1
group_5239,1,1,1,1,1,1,1,1,1,1
group_524,1,1,1,1,1,1,1,1,1,1
group_5240,1,1,1,1,1,2,1,1,1,2
group_5241,1,1,1,1,1,1,1,1,1,1
group_5242,1,1,1,1,1,1,1,1,1,1
group_5243,1,2,1,1,1,2,1,2,2,1
group_5244,1,1,1,1,1,1,1,1,1,1
group_5245,1,1,1,1,1,1,1,1,1,1
group_5246,1,1,1,1,1,1,1,1,1,1
group_5247,1,1,1,1,1,1,1,1,1,1
group_5248,1,1,1,1,1,1,1,1,1,1
group_5249,1,1,1,1,1,1,2,2,1,2
group_525,1,1,1,1,0,0,0,0,0,0
group_5250,1,1,1,1,1,1,1,1,1,1
group_5251,1,1,1,1,1,1,1,1,1,1
group_5252,1,1,1,1,1,1,1,1,1,1
group_5253,1,1,1,1,1,1,1,1,1,1
group_5254,1,1,1,1,1,1,1,1,1,1
group_5255,1,1,1,1,1,1,1,1,1,1
group_5256,1,1,1,1,1,1,1,1,1,1
group_5257,0,0,1,0,0,0,0,0,0,1
group_5258,1,1,1,1,1,1,1,1,1,1
group_5259,1,1,1,1,1,1,1,1,1,1
group_526,0,0,1,0,0,0,0,0,0,0
group_5260,1,1,0,1,0,0,0,0,0,0
group_5261,0,0,1,0,0,1,1,0,0,1
group_5262,1,1,1,1,1,1,1,1,1,1
group_5263,1,1,1,1,1,1,1,1,1,1
group_5264,1,1,1,1,1,1,1,1,1,1
group_5265,1,1,0,1,1,1,1,1,1,1
group_5266,1,1,1,1,1,1,1,1,1,1
group_5267,1,1,1,1,1,1,1,1,1,1
group_5268,1,1,1,1,2,2,1,1,2,2
group_5269,1,1,1,1,1,1,1,1,1,1
group_527,0,0,0,0,0,0,0,1,1,0
group_5270,1,1,1,1,1,1,1,1,1,1
group_5271,1,1,1,1,1,1,1,1,1,1
group_5272,1,1,1,1,1,1,1,2,1,1
group_5273,1,1,1,1,1,1,1,1,1,1
group_5274,1,1,1,1,1,1,1,1,1,1
group_5275,1,1,0,0,0,0,0,0,0,0
group_5276,1,1,1,1,1,1,1,1,1,1
group_5277,1,1,1,1,1,1,1,1,1,1
group_5278,2,1,0,1,1,0,0,2,1,0
group_5279,1,1,1,1,1,1,1,1,1,1
group_528,0,0,0,0,0,0,0,0,0,1
group_5280,1,1,1,1,1,1,1,1,1,1
group_5281,1,1,1,1,1,1,1,1,1,1
group_5282,1,1,1,1,1,1,1,1,1,1
group_5283,1,1,1,1,1,1,1,1,1,1
group_5284,1,1,1,1,1,2,2,1,1,1
group_5285,1,1,1,1,1,1,1,1,1,1
group_5286,1,1,1,1,1,1,1,1,1,1
group_5287,1,1,1,1,1,1,1,1,1,1
group_5288,1,1,1,1,1,1,1,1,1,1
group_5289,1,1,1,1,1,1,1,1,1,1
group_529,1,1,1,1,1,1,1,1,1,1
group_5290,0,0,0,0,0,0,0,1,1,1
group_5291,1,1,1,1,1,1,1,1,1,1
group_5292,0,0,1,0,0,1,1,0,0,1
group_5293,1,1,1,1,2,1,1,1,1,1
group_5294,1,1,2,1,1,1,1,1,1,1
group_5295,1,1,1,1,1,1,1,1,1,1
group_5296,1,1,1,1,0,1,1,1,1,1
group_5297,1,1,1,1,1,1,1,1,1,1
group_5298,0,0,1,0,1,1,1,1,1,0
group_5299,1,1,1,1,1,1,1,1,1,1
group_53,0,0,1,0,0,0,0,0,0,0
group_530,1,1,1,1,1,1,1,1,1,1
group_5300,0,0,0,0,0,1,1,0,0,0
group_5301,1,1,1,1,1,1,1,1,1,1
group_5302,1,1,1,1,1,1,1,1,1,1
group_5303,1,1,1,1,1,1,1,1,1,1
group_5304,1,1,0,0,1,0,0,0,0,1
group_5305,1,1,1,1,1,1,1,1,1,1
group_5306,1,1,1,1,2,1,1,1,1,1
group_5307,1,1,1,1,1,1,1,1,1,1
group_5308,1,1,1,1,1,1,1,1,1,1
group_5309,1,1,1,1,1,1,1,1,1,1
group_531,1,1,1,1,1,1,1,1,1,1
group_5310,1,1,1,1,1,1,1,1,1,1
group_5311,1,2,1,2,1,1,1,2,1,1
group_5312,1,1,1,1,1,1,1,1,1,1
group_5313,1,1,1,2,1,1,1,1,1,1
group_5314,0,0,0,0,0,0,0,1,1,0
group_5315,1,1,1,1,1,1,1,1,1,1
group_5316,1,1,0,1,1,0,0,0,0,1
group_5317,1,1,1,1,1,1,1,1,1,1
group_5318,1,1,1,1,1,1,1,1,1,1
group_5319,1,1,1,1,1,1,1,1,1,1
group_532,0,0,0,0,0,0,1,0,0,0
group_5320,1,1,1,1,0,0,0,0,0,0
group_5321,1,1,1,1,1,1,1,1,1,1
group_5322,1,1,1,1,0,0,0,0,0,0
group_5323,1,1,1,1,0,0,0,0,0,0
group_5324,1,1,1,1,1,1,1,1,1,1
group_5325,1,1,1,1,1,1,1,1,1,1
group_5326,1,1,1,1,1,1,1,1,1,1
group_5327,2,1,1,1,0,0,0,0,0,0
group_5328,1,1,1,1,1,1,1,1,1,1
group_5329,1,1,1,1,1,1,1,1,1,1
group_533,0,0,0,0,0,0,0,1,1,1
group_5330,1,1,1,1,1,1,1,1,1,1
group_5331,1,1,1,1,1,1,1,1,1,1
group_5332,1,2,1,2,1,2,1,1,1,2
group_5333,1,1,1,1,1,1,1,1,1,1
group_5334,1,1,1,1,1,1,1,1,1,1
group_5335,1,1,0,0,1,1,0,0,0,1
group_5336,1,1,1,1,1,1,1,1,1,1
group_5337,1,1,1,1,1,1,1,1,1,1
group_5338,1,1,1,1,2,1,1,1,1,1
group_5339,1,1,1,1,1,1,1,1,1,1
group_534,1,1,1,1,1,1,1,1,1,1
group_5340,1,1,1,1,1,1,1,1,1,1
group_5341,1,1,1,1,1,1,1,1,1,1
group_5342,1,1,0,1,1,0,0,1,1,1
group_5343,1,1,2,1,1,2,1,1,1,1
group_5344,1,1,1,1,0,0,0,0,0,0
group_5345,1,1,1,1,1,1,1,1,1,1
group_5346,1,1,1,1,1,1,1,1,1,1
group_5347,0,0,0,0,0,0,0,2,1,0
group_5348,1,1,0,1,1,0,0,1,1,1
group_5349,1,2,1,1,2,2,1,1,2,1
group_535,1,1,1,1,0,0,0,0,0,0
group_5350,1,1,1,1,1,1,1,1,1,0
group_5351,1,1,1,1,1,1,1,2,1,1
group_5352,1,1,1,1,1,1,1,1,1,1
group_5353,1,1,1,1,1,1,1,1,1,1
group_5354,1,1,1,1,1,1,1,1,1,1
group_5355,2,1,1,1,1,1,1,1,1,1
group_5356,1,1,1,1,1,1,1,1,1,1
group_5357,2,2,1,1,1,1,1,2,1,1
group_5358,1,1,1,1,1,1,1,1,1,1
group_5359,1,1,2,2,2,2,2,1,2,2
group_536,1,1,0,1,1,0,0,1,1,0
group_5360,0,0,1,0,1,1,1,1,1,1
group_5361,1,1,1,1,1,1,1,1,1,1
group_5362,1,1,1,1,0,1,1,1,1,1
group_5363,1,1,1,1,1,1,1,1,1,1
group_5364,1,1,1,1,1,1,1,1,1,1
group_5365,1,1,1,1,1,1,1,1,1,1
group_5366,1,2,1,1,1,1,1,1,1,1
group_5367,1,1,1,1,1,1,1,1,1,1
group_5368,2,1,2,1,2,1,2,2,2,2
group_5369,1,1,1,1,1,1,1,1,1,1
group_537,1,1,1,1,1,1,1,1,1,1
group_5370,1,1,1,1,1,1,1,1,1,1
group_5371,1,1,1,1,1,1,1,1,1,1
group_5372,1,1,1,1,1,1,1,1,1,1
group_5373,1,1,1,1,1,1,1,2,1,1
group_5374,1,1,1,1,1,1,1,1,1,1
group_5375,1,1,0,1,1,1,1,1,1,1
group_5376,1,1,1,1,1,1,1,1,1,2
group_5377,0,0,0,1,1,1,1,1,1,1
group_5378,1,1,1,1,1,1,1,1,1,1
group_5379,1,1,1,1,1,1,1,1,1,1
group_538,0,0,1,0,0,1,0,1,1,0
group_5380,1,1,1,1,1,1,1,1,1,1
group_5381,1,1,1,1,1,1,1,1,1,1
group_5382,1,1,1,1,1,1,1,1,1,1
group_5383,1,1,1,1,1,1,1,1,1,1
group_5384,1,1,0,0,1,0,0,1,1,0
group_5385,1,1,1,1,1,1,1,1,1,1
group_5386,0,0,0,0,0,1,1,0,0,1
group_5387,1,1,1,1,1,1,1,1,1,1
group_5388,1,1,1,1,2,2,1,1,1,1
group_5389,1,1,1,1,1,2,1,1,1,1
group_539,0,0,1,0,0,0,0,0,0,0
group_5390,2,1,1,1,1,2,1,1,1,1
group_5391,0,0,1,0,0,0,0,0,0,1
group_5392,1,1,1,1,1,1,2,1,1,1
group_5393,1,1,1,1,1,1,1,1,1,0
group_5394,1,1,1,1,1,1,1,1,1,1
group_5395,1,1,1,1,1,1,1,1,1,1
group_5396,0,0,0,0,0,0,0,1,2,0
group_5397,1,1,2,1,2,2,1,1,2,1
group_5398,0,0,0,1,0,1,1,1,1,1
group_5399,1,1,1,1,1,1,1,1,1,1
group_54,0,0,0,0,0,0,0,1,1,0
group_540,0,0,0,1,0,0,0,0,0,0
group_5400,0,0,1,0,0,1,1,0,0,1
group_5401,1,1,1,1,1,2,1,1,1,1
group_5402,1,1,0,2,1,1,1,1,1,1
group_5403,1,1,0,1,1,0,0,1,1,1
group_5404,1,1,1,1,1,1,1,1,1,1
group_5405,1,1,1,1,1,1,1,1,1,1
group_5406,2,2,0,1,0,0,0,0,0,0
group_5407,1,1,1,1,1,1,1,1,1,1
group_5408,1,1,1,1,1,1,1,1,1,1
group_5409,1,1,1,1,1,1,1,1,1,1
group_541,0,0,0,0,1,0,0,0,0,0
group_5410,1,1,1,1,1,1,1,1,1,1
group_5411,1,1,1,1,1,1,1,1,1,1
group_5412,0,0,0,0,0,0,0,1,1,1
group_5413,1,1,1,1,1,1,1,1,1,1
group_5414,0,0,1,0,0,1,1,0,0,0
group_5415,0,0,1,0,0,1,0,0,0,0
group_5416,1,1,1,1,2,1,1,1,1,1
group_5417,1,1,0,1,2,0,0,0,1,0
group_5418,0,0,1,0,0,1,1,0,0,1
group_5419,1,1,1,1,1,1,1,1,1,1
group_542,1,1,1,1,1,1,1,1,1,1
group_5420,0,0,1,0,1,1,1,1,1,1
group_5421,1,1,1,1,1,1,1,1,1,1
group_5422,1,1,1,1,1,1,1,1,1,1
group_5423,1,1,1,1,1,1,1,1,1,1
group_5424,1,1,1,1,1,1,1,1,1,1
group_5425,1,1,1,1,1,2,1,1,1,1
group_5426,2,1,1,2,0,0,0,0,0,0
group_5427,1,1,0,1,1,0,0,0,1,0
group_5428,1,1,1,1,1,1,1,1,1,1
group_5429,1,1,1,1,1,1,1,1,1,1
group_543,1,1,1,1,1,1,1,1,1,1
group_5430,1,1,2,1,0,0,0,0,0,0
group_5431,1,1,1,1,1,1,1,1,1,1
group_5432,2,2,1,1,1,1,1,1,1,1
group_5433,1,1,1,1,1,1,1,1,1,1
group_5434,1,1,1,1,1,1,1,1,1,1
group_5435,1,1,1,1,1,1,1,1,1,1
group_5436,0,0,1,0,0,1,1,0,0,1
group_5437,1,1,1,1,1,1,1,1,1,0
group_5438,1,1,1,1,1,1,1,1,1,1
group_5439,1,1,1,1,1,1,1,1,1,1
group_544,0,0,0,1,0,0,0,0,0,0
group_5440,1,1,1,1,1,1,1,1,1,2
group_5441,2,1,1,2,1,2,2,2,2,1
group_5442,1,1,1,1,1,1,1,1,1,1
group_5443,0,0,1,1,0,0,0,0,0,0
group_5444,1,1,1,1,1,1,1,1,1,1
group_5445,1,1,0,1,0,0,0,1,1,1
group_5446,1,1,1,1,0,1,1,1,1,1
group_5447,1,1,1,1,1,1,1,1,1,1
group_5448,0,0,0,0,0,1,1,0,0,1
group_5449,0,0,0,0,0,0,0,1,1,0
group_545,1,1,0,1,1,0,0,1,1,1
group_5450,1,1,1,1,1,0,0,1,1,0
group_5451,1,1,1,1,1,1,1,1,1,1
group_5452,2,1,1,1,1,2,2,1,1,1
group_5453,1,1,1,1,1,1,1,1,1,1
group_5454,2,2,2,2,2,1,1,1,2,2
group_5455,1,1,0,1,0,1,1,0,0,0
group_5456,2,1,1,2,2,2,2,1,1,1
group_5457,0,0,0,1,1,1,1,1,1,1
group_5458,1,1,1,1,1,1,1,1,1,1
group_5459,1,1,1,1,1,1,1,1,1,2
group_546,0,0,1,0,0,0,0,0,0,1
group_5460,1,1,1,1,1,1,1,1,1,1
group_5461,1,1,1,1,1,1,1,1,1,1
group_5462,1,1,1,1,1,1,1,1,1,1
group_5463,1,2,1,2,0,0,0,0,0,0
group_5464,1,1,1,1,1,1,1,1,1,1
group_5465,1,1,1,1,1,1,2,1,1,1
group_5466,0,0,1,0,0,1,2,0,0,1
group_5467,1,1,1,1,1,1,1,1,1,1
group_5468,0,0,0,0,0,0,0,1,1,0
group_5469,2,1,1,1,1,1,1,1,1,1
group_547,0,0,1,0,0,0,0,0,0,0
group_5470,1,1,0,1,0,1,1,0,0,0
group_5471,1,1,1,1,1,1,1,1,1,1
group_5472,1,1,1,1,1,1,1,1,1,1
group_5473,0,0,1,0,0,1,1,0,0,0
group_5474,0,0,1,0,0,1,0,0,0,0
group_5475,1,1,1,1,1,1,1,1,1,1
group_5476,2,2,2,2,1,2,1,2,2,2
group_5477,1,1,1,1,1,1,1,1,1,1
group_5478,1,1,1,1,1,1,1,1,1,1
group_5479,1,1,1,1,1,1,1,1,1,1
group_548,0,0,0,1,1,0,0,0,0,1
group_5480,0,0,1,0,0,1,0,0,0,0
group_5481,1,1,1,1,1,1,1,1,1,1
group_5482,1,1,1,1,1,1,1,1,1,1
group_5483,1,1,1,1,1,1,1,1,1,1
group_5484,1,1,1,1,1,1,1,1,1,1
group_5485,1,1,1,1,1,1,1,1,1,1
group_5486,1,1,1,1,1,1,1,1,1,1
group_5487,1,1,1,1,0,0,0,0,0,0
group_5488,1,2,1,1,2,1,1,1,1,1
group_5489,1,1,0,1,1,0,0,1,1,0
group_549,0,0,0,0,1,0,0,0,0,0
group_5490,1,1,1,1,1,1,1,1,1,2
group_5491,2,1,0,0,0,0,0,2,1,0
group_5492,1,1,0,0,1,0,0,1,1,0
group_5493,1,1,1,1,1,1,1,1,1,1
group_5494,1,1,0,0,0,0,0,0,0,0
group_5495,1,1,1,1,1,1,1,1,1,1
group_5496,0,0,0,0,1,0,0,1,1,0
group_5497,1,1,1,1,1,1,1,1,1,1
group_5498,1,1,1,1,1,1,1,1,1,1
group_5499,1,1,1,1,1,1,1,1,1,1
group_55,1,1,0,0,0,0,0,1,1,0
group_550,0,0,0,0,1,0,0,0,0,0
group_5500,0,0,1,0,0,1,1,0,0,0
group_5501,0,0,0,0,0,1,1,0,0,0
group_5502,1,1,1,1,1,1,1,1,1,1
group_5503,1,1,1,1,1,1,1,1,1,1
group_5504,1,1,1,1,1,1,1,1,1,1
group_5505,0,0,1,1,1,1,1,1,1,1
group_5506,1,1,1,1,1,1,1,1,1,1
group_5507,1,2,1,1,1,1,1,1,1,1
group_5508,1,1,1,1,1,1,1,1,1,1
group_5509,1,1,1,1,1,1,1,1,1,1
group_551,0,0,0,0,0,1,0,0,0,0
group_5510,1,1,1,1,1,1,1,1,1,1
group_5511,0,0,0,0,0,1,1,0,0,1
group_5512,1,1,1,1,1,1,1,1,1,1
group_5513,1,1,1,1,1,1,1,1,1,1
group_5514,0,0,0,1,1,1,1,0,0,0
group_5515,1,1,1,1,1,1,1,1,1,1
group_5516,1,1,1,1,1,1,1,1,1,1
group_5517,1,1,1,1,1,1,1,1,1,1
group_5518,1,1,1,2,1,1,1,1,1,1
group_5519,1,1,1,1,1,1,1,1,1,1
group_552,0,0,0,0,0,1,1,0,0,0
group_5520,1,1,1,1,1,1,1,1,1,1
group_5521,1,1,1,1,1,1,1,1,1,1
group_5522,1,1,0,1,0,0,0,0,0,0
group_5523,2,2,1,2,2,2,2,2,2,2
group_5524,0,0,0,0,0,1,1,1,1,0
group_5525,0,0,0,0,0,0,0,1,1,0
group_5526,1,1,1,1,1,1,1,1,1,1
group_5527,2,2,0,2,1,0,0,0,1,0
group_5528,1,1,1,1,1,1,1,2,1,1
group_5529,1,1,1,1,1,1,1,1,1,1
group_553,0,0,0,0,0,0,0,0,0,1
group_5530,1,1,1,1,1,1,1,1,1,1
group_5531,1,1,1,1,1,2,2,1,1,1
group_5532,0,0,0,0,0,0,0,1,1,1
group_5533,1,1,1,1,1,1,1,1,1,1
group_5534,1,1,1,1,1,1,1,2,1,1
group_5535,1,1,1,1,1,1,1,1,1,1
group_5536,2,1,1,2,2,1,2,2,1,1
group_5537,1,1,1,1,1,1,1,1,1,1
group_5538,0,0,1,0,0,1,1,0,0,1
group_5539,1,1,1,1,1,1,1,1,1,1
group_554,1,1,1,1,0,0,0,0,0,0
group_5540,1,1,1,1,1,2,2,1,1,2
group_5541,0,0,0,0,0,1,1,0,0,0
group_5542,0,0,0,1,1,1,1,0,0,0
group_5543,1,1,1,1,1,1,1,1,1,0
group_5544,1,1,0,0,0,0,0,0,0,0
group_5545,0,0,1,0,0,1,1,0,0,0
group_5546,1,1,1,1,1,1,1,1,1,1
group_5547,1,1,1,1,1,1,1,1,1,1
group_5548,1,1,1,1,1,1,1,1,1,1
group_5549,1,1,2,1,1,1,1,1,2,1
group_555,1,1,1,1,1,1,1,1,1,1
group_5550,0,0,0,0,0,1,0,0,0,1
group_5551,0,0,0,0,0,0,0,1,1,1
group_5552,1,1,1,1,1,1,1,1,1,2
group_5553,1,1,1,1,1,1,1,1,1,1
group_5554,1,1,1,1,1,1,1,1,1,1
group_5555,1,1,1,1,1,1,1,1,1,1
group_5556,2,1,1,1,1,1,1,1,1,2
group_5557,0,0,1,0,0,1,1,0,0,0
group_5558,0,0,2,0,0,1,1,0,0,0
group_5559,1,1,1,1,1,1,1,1,1,0
group_556,1,1,1,1,1,1,1,1,1,1
group_5560,0,0,1,0,0,1,0,0,0,0
group_5561,1,1,1,1,1,1,1,1,1,1
group_5562,1,1,1,1,1,1,1,1,1,1
group_5563,2,1,1,1,2,2,1,1,1,2
group_5564,0,0,0,0,0,1,1,0,0,0
group_5565,1,1,0,1,1,1,1,0,1,1
group_5566,1,1,1,1,1,1,1,1,1,1
group_5567,1,1,1,1,0,0,0,0,0,0
group_5568,0,0,1,0,0,1,1,0,0,0
group_5569,1,1,0,1,0,0,0,1,2,0
group_557,1,1,1,1,1,1,1,1,1,1
group_5570,1,1,0,0,1,0,0,0,0,1
group_5571,1,1,1,1,1,1,1,1,1,1
group_5572,1,1,1,1,1,1,1,1,1,1
group_5573,0,0,0,1,0,1,0,0,1,0
group_5574,1,1,1,1,1,1,1,1,1,1
group_5575,2,2,2,2,2,2,1,2,2,1
group_5576,1,1,1,1,1,1,1,1,1,1
group_5577,1,1,1,1,1,1,1,1,1,1
group_5578,1,1,1,1,2,1,1,1,1,1
group_5579,1,1,1,1,1,1,1,1,1,1
group_558,1,1,1,1,1,1,1,1,1,1
group_5580,1,1,1,1,1,1,1,1,1,1
group_5581,1,1,1,1,2,1,1,1,1,1
group_5582,1,1,1,1,1,1,1,2,1,1
group_5583,2,2,1,1,2,1,1,2,2,2
group_5584,1,1,1,1,1,1,1,1,1,1
group_5585,0,0,1,0,0,1,1,0,0,1
group_5586,0,0,1,0,0,1,1,0,0,1
group_5587,0,0,0,0,0,0,0,1,1,0
group_5588,1,1,1,1,1,1,1,1,1,1
group_5589,1,1,1,1,1,1,2,2,1,1
group_559,1,1,1,1,1,1,1,1,1,1
group_5590,1,1,1,1,1,1,1,1,1,2
group_5591,1,1,1,1,1,1,1,1,1,1
group_5592,1,1,0,1,1,0,0,1,1,0
group_5593,1,1,1,1,1,1,1,1,1,1
group_5594,1,1,1,1,1,1,1,1,1,1
group_5595,1,1,1,1,1,1,1,1,1,1
group_5596,1,1,1,1,1,1,1,1,1,1
group_5597,0,0,1,0,0,0,0,0,0,1
group_5598,1,1,1,1,1,1,1,1,1,1
group_5599,1,1,0,1,1,0,0,1,1,0
group_56,1,1,1,1,1,1,1,1,1,1
group_560,1,1,1,1,1,1,1,1,1,1
group_5600,1,1,1,1,1,1,1,1,1,1
group_5601,1,1,0,1,1,1,1,0,0,0
group_5602,1,1,1,1,1,1,2,1,1,1
group_5603,1,1,1,1,1,1,1,1,1,1
group_5604,1,1,1,1,1,1,1,1,1,1
group_5605,2,2,2,2,2,2,2,2,2,1
group_5606,1,1,1,1,1,1,1,1,1,1
group_5607,0,1,0,1,0,1,0,1,1,0
group_5608,1,1,1,1,1,1,1,1,1,1
group_5609,0,0,1,0,1,1,1,1,1,0
group_561,1,1,1,1,1,1,1,1,1,1
group_5610,1,1,2,2,1,1,1,1,2,1
group_5611,1,1,0,1,1,0,0,1,1,0
group_5612,1,1,1,2,1,1,1,1,1,1
group_5613,1,1,1,1,2,1,1,1,1,1
group_5614,1,1,1,1,0,0,0,0,0,0
group_5615,1,1,1,1,1,1,1,1,1,1
group_5616,1,1,2,1,1,1,1,1,1,1
group_5617,1,1,1,1,1,1,1,1,1,1
group_5618,2,1,1,2,1,2,1,1,1,1
group_5619,1,2,1,2,1,1,2,1,1,1
group_562,0,0,0,1,0,1,0,0,0,1
group_5620,1,1,1,1,1,1,1,2,1,1
group_5621,1,1,1,1,1,1,1,1,1,1
group_5622,1,1,1,2,1,2,2,1,1,1
group_5623,1,1,1,1,1,1,1,1,1,1
group_5624,1,1,1,1,1,1,1,1,1,1
group_5625,1,1,1,1,1,1,1,1,2,2
group_5626,2,2,2,2,1,1,2,2,2,2
group_5627,1,2,0,1,1,0,0,0,2,0
group_5628,1,1,1,1,1,1,1,1,1,1
group_5629,1,1,1,1,1,1,1,1,1,1
group_563,0,0,0,1,0,0,0,0,0,0
group_5630,2,2,1,2,2,1,1,2,2,1
group_5631,1,1,1,1,0,0,0,0,0,0
group_5632,1,2,1,1,1,1,1,2,2,1
group_5633,0,0,0,0,0,0,0,2,1,0
group_5634,1,1,1,1,0,0,0,0,0,0
group_5635,1,1,0,1,1,0,0,0,0,1
group_5636,0,0,0,0,0,1,1,0,0,0
group_5637,1,1,1,1,1,1,1,1,1,1
group_5638,1,1,2,1,1,1,1,1,1,1
group_5639,1,1,1,1,1,1,1,1,1,1
group_564,0,0,0,0,0,0,1,0,0,0
group_5640,1,1,1,1,1,1,1,1,1,0
group_5641,1,1,0,1,0,0,0,1,1,0
group_5642,1,1,0,1,1,0,0,1,1,1
group_5643,1,1,1,1,1,1,1,1,1,1
group_5644,1,1,1,1,1,1,1,1,1,1
group_5645,0,0,0,0,0,0,0,1,1,1
group_5646,1,1,1,1,1,1,1,1,1,1
group_5647,1,1,1,1,1,1,1,1,1,1
group_5648,1,1,1,1,1,1,1,1,1,1
group_5649,1,1,0,1,1,0,0,1,1,1
group_565,1,1,1,1,1,1,1,1,1,1
group_5650,1,1,1,1,0,0,0,0,0,0
group_5651,1,2,1,1,1,1,1,1,1,1
group_5652,1,1,1,1,1,1,1,1,1,1
group_5653,2,1,1,1,0,0,0,0,0,0
group_5654,2,2,2,2,2,1,1,2,2,1
group_5655,0,0,1,1,0,0,0,0,0,0
group_5656,1,1,1,1,1,1,1,1,1,1
group_5657,1,2,2,2,1,1,1,1,1,2
group_5658,1,1,1,1,1,1,1,1,1,1
group_5659,1,1,1,1,0,0,0,0,0,0
group_566,1,1,1,1,1,1,1,1,1,1
group_5660,0,0,0,0,0,0,0,1,1,0
group_5661,1,1,1,1,1,1,1,1,1,2
group_5662,0,0,0,0,0,0,2,1,1,0
group_5663,2,1,1,2,0,0,0,0,0,0
group_5664,2,2,2,2,2,2,1,1,2,2
group_5665,1,1,0,1,1,0,0,0,1,1
group_5666,1,1,1,2,1,1,2,1,2,1
group_5667,2,1,2,2,2,2,2,1,1,1
group_5668,1,1,1,2,1,1,1,1,1,1
group_5669,2,2,0,1,0,0,0,0,0,0
group_567,1,1,1,1,1,1,1,1,1,1
group_5670,1,1,2,2,1,1,1,2,1,2
group_5671,1,1,1,1,1,1,1,1,1,1
group_5672,1,2,2,1,1,1,1,1,1,1
group_5673,1,1,1,1,1,1,1,1,1,1
group_5674,1,1,0,1,1,0,0,1,2,0
group_5675,1,2,1,1,1,1,1,1,1,1
group_5676,1,1,0,0,0,0,0,0,0,0
group_5677,1,1,0,0,0,0,0,0,0,0
group_5678,1,1,1,1,1,2,2,1,1,1
group_5679,0,0,1,0,0,1,1,0,0,0
group_568,1,1,1,1,1,1,1,1,1,1
group_5680,1,1,0,1,0,0,0,0,0,0
group_5681,1,1,1,2,1,1,1,1,1,1
group_5682,1,1,1,1,0,0,0,0,0,0
group_5683,1,1,1,1,1,1,1,1,1,1
