genome_id,species,strain,replicon,qseqid,scomment,sseqid,pident,length,bitscore
g24,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,98.964,39565,70742
g24,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,98.961,39565,70737
g24,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.18,39267,70705
g24,meliloti,USDA1021,plasmid psymB,contig_10,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,98.731,39415,69963
g24,meliloti,USDA1106,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.151,38857,69882
g24,meliloti,1021,plasmid pSymB,contig_3,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,99.151,38857,69882
g24,meliloti,USDA1106,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.071,38734,69492
g24,meliloti,1021,plasmid pSymB,contig_3,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,99.442,37303,67723
g24,meliloti,USDA1106,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.44,37303,67717
g24,meliloti,1021,chromosome,contig_10,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.093,37601,67514
g24,meliloti,USDA1106,chromosome,contig_10,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.09,37601,67509
g24,meliloti,USDA1021,plasmid psymB,contig_10,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.875,35314,64949
g24,meliloti,USDA1106,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.017,35502,63608
g24,meliloti,USDA1106,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,98.88,35078,62556
g24,meliloti,1021,plasmid pSymB,contig_3,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,98.88,35078,62556
g24,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,97.5,36641,62508
g24,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,97.448,36643,62401
g24,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,96.861,36925,61660
g24,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,96.861,36925,61660
g24,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,98.079,34359,59742
g24,meliloti,USDA1021,chromosome,contig_10,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.963,32279,59538
g24,meliloti,1021,chromosome,contig_10,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.95,32279,59516
g24,meliloti,USDA1106,chromosome,contig_10,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.947,32279,59511
g24,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.833,32371,59472
g24,meliloti,USDA1106,chromosome,contig_10,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.966,32223,59442
g24,meliloti,USDA1106,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.15,32452,58362
g24,meliloti,1021,plasmid pSymB,contig_3,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,99.137,32452,58336
g24,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,98.394,32635,57300
g24,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,99.007,31911,57117
g24,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,99.007,31911,57117
g24,meliloti,USDA1106,chromosome,contig_10,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.585,30866,56264
g24,meliloti,1021,chromosome,contig_10,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.582,30867,56261
g24,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.229,31139,56165
g24,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,98.963,30859,55184
g24,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,99.747,30026,54994
g24,meliloti,USDA1106,chromosome,contig_10,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.252,30359,54781
g24,meliloti,1021,chromosome,contig_10,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.249,30359,54776
g24,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.507,29808,54205
g24,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,99.736,29501,54015
g24,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.479,30440,53601
g24,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.905,29510,52634
g24,meliloti,1021,chromosome,contig_10,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.958,28403,52383
g24,meliloti,USDA1106,chromosome,contig_10,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.933,28403,52340
g24,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.462,28816,52337
g24,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.607,28249,51544
g24,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.374,27337,49491
g24,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.67,27001,49345
g24,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,98.756,27741,49275
g24,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,98.749,27742,49264
g24,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,98.202,28138,49105
g24,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.522,27747,48917
g24,meliloti,USDA1106,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,97.588,27533,47077
g24,meliloti,1021,plasmid pSymB,contig_3,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,97.523,27533,46978
g24,meliloti,USDA1106,chromosome,contig_10,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.205,26039,46902
g24,meliloti,1021,chromosome,contig_10,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.205,26039,46902
g24,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.772,25423,46612
g24,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.92,25456,45436
g24,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,98.412,25817,45352
g24,meliloti,USDA1106,chromosome,contig_10,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.922,24370,44893
g24,meliloti,1021,chromosome,contig_10,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.918,24373,44893
g24,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,98.249,24784,43306
g24,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.527,23694,43111
g24,meliloti,USDA1106,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.109,23444,42126
g24,meliloti,1021,plasmid pSymB,contig_3,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,99.109,23444,42126
g24,meliloti,USDA1106,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,96.03,25922,42089
g24,meliloti,1021,plasmid pSymB,contig_3,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,96.023,25922,42078
g24,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.143,23344,41997
g24,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,99.741,22738,41650
g24,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,99.741,22738,41650
g24,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.062,23426,40697
g24,medicae,WSM1115,chromosome,contig_10,"Sinorhizobium medicae WSM1115 chromosome, complete genome",NZ_CP088109.1,97.699,22995,39519
g24,meliloti,USDA1106,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,98.901,21744,38814
g24,medicae,WSM419,plasmid pSMED02,contig_1,"Sinorhizobium medicae WSM419 plasmid pSMED02, complete sequence",NC_009621.1,94.894,24833,38625
g24,medicae,SU277,plasmid pSU277_2,contig_1,"Sinorhizobium medicae strain SU277 plasmid pSU277_2, complete sequence",NZ_CP104149.1,94.837,24831,38533
g24,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.126,21393,38431
g24,meliloti,USDA1106,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,98.961,21375,38210
g24,meliloti,1021,plasmid pSymB,contig_3,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,98.961,21375,38210
g24,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.228,20846,37589
g24,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,98.919,20998,37506
g24,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,98.909,20999,37495
g24,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,99.257,20732,37417
g24,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,99.248,20732,37406
g24,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,96.454,22056,36276
g24,meliloti,USDA1021,chromosome,contig_10,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.974,19348,35700
g24,meliloti,1021,chromosome,contig_10,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.959,19354,35695
g24,meliloti,USDA1106,chromosome,contig_10,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.959,19353,35693
g24,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,97.82,20460,35246
g24,meliloti,USDA1106,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.574,19025,34673
g24,meliloti,1021,plasmid pSymB,contig_3,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,99.569,19026,34670
g24,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.817,18627,34208
g24,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,96.557,20537,33927
g24,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,96.556,20531,33918
g24,meliloti,USDA1106,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.622,17969,32805
g24,meliloti,1021,plasmid pSymB,contig_3,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,99.616,17969,32799
g24,meliloti,USDA1021,plasmid psymB,contig_10,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,97.885,18964,32762
g24,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.338,17980,32535
g24,meliloti,USDA1106,chromosome,contig_10,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.634,17774,32457
g24,meliloti,1021,chromosome,contig_10,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.634,17774,32457
g24,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.837,17213,31632
g24,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,98.463,17825,31392
g24,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.114,16825,30227
g24,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,97.501,16887,28831
g24,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,97.891,16499,28397
g24,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,97.873,16501,28382
g24,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,97.866,16497,28376
g24,meliloti,USDA1021,chromosome,contig_10,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.883,15321,28180
g24,meliloti,USDA1021,plasmid psymB,contig_10,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.142,15620,28099
g24,medicae,SU277,plasmid pSU277_1,contig_3,"Sinorhizobium medicae strain SU277 plasmid pSU277_1, complete sequence",NZ_CP104148.1,94.952,17591,27508
g24,meliloti,USDA1021,chromosome,contig_10,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,98.897,15322,27344
g24,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,98.658,15351,27194
g24,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,96.757,16312,27145
g24,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,99.203,15051,27089
g24,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,99.189,15052,27078
g24,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,97.854,15654,27006
g24,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.374,15373,26976
g24,meliloti,USDA1106,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,98.722,15101,26807
g24,meliloti,1021,plasmid pSymB,contig_3,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,98.722,15101,26807
g24,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,97.577,15516,26552
g24,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,97.577,15516,26552
g24,medicae,SU277,plasmid pSU277_2,contig_1,"Sinorhizobium medicae strain SU277 plasmid pSU277_2, complete sequence",NZ_CP104149.1,96.082,16285,26408
g24,medicae,WSM419,plasmid pSMED02,contig_1,"Sinorhizobium medicae WSM419 plasmid pSMED02, complete sequence",NC_009621.1,96.059,16292,26391
g24,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.84,14355,26376
g24,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,97.612,15368,26314
g24,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,97.612,15368,26314
g24,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.467,14456,26266
g24,meliloti,USDA1021,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.926,14710,26253
g24,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,98.892,14710,26225
g24,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,98.892,14710,26225
g24,medicae,WSM419,plasmid pSMED02,contig_1,"Sinorhizobium medicae WSM419 plasmid pSMED02, complete sequence",NC_009621.1,93.091,17556,25632
g24,medicae,SU277,plasmid pSU277_2,contig_1,"Sinorhizobium medicae strain SU277 plasmid pSU277_2, complete sequence",NZ_CP104149.1,93.011,17556,25540
g24,meliloti,USDA1106,plasmid psymA,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,99.002,14031,25104
g24,meliloti,1021,plasmid pSymA,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,99.002,14031,25104
g24,meliloti,1021,chromosome,contig_10,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.839,13649,25067
