gene,genome_id1,genome_id2,dxy
group_5372,g4,g9,0
group_5372,g5,g6,4
group_5372,g5,g8,0
group_5372,g5,g9,0
group_5372,g6,g8,4
group_5372,g6,g9,4
group_5372,g8,g9,0
group_5372,g11,g4,0
group_5372,g11,g5,0
group_5372,g11,g6,4
group_5372,g11,g8,0
group_5372,g11,g9,0
group_5372,g11,g13,0
group_5372,g11,g16,0
group_5372,g11,g17,0
group_5372,g11,g19,1
group_5372,g13,g4,0
group_5372,g13,g5,0
group_5372,g13,g6,4
group_5372,g13,g8,0
group_5372,g13,g9,0
group_5372,g13,g16,0
group_5372,g13,g17,0
group_5372,g13,g19,1
group_5372,g16,g4,0
group_5372,g16,g5,0
group_5372,g16,g6,4
group_5372,g16,g8,0
group_5372,g16,g9,0
group_5372,g16,g17,0
group_5372,g16,g19,1
group_5372,g17,g4,0
group_5372,g17,g5,0
group_5372,g17,g6,4
group_5372,g17,g8,0
group_5372,g17,g9,0
group_5372,g17,g19,1
group_5372,g19,g4,1
group_5372,g19,g5,1
group_5372,g19,g6,3
group_5372,g19,g8,1
group_5372,g19,g9,1
group_5378,g4,g5,0
group_5378,g4,g6,1
group_5378,g4,g8,0
group_5378,g4,g9,0
group_5378,g5,g6,1
group_5378,g5,g8,0
group_5378,g5,g9,0
group_5378,g6,g8,1
group_5378,g6,g9,1
group_5378,g8,g9,0
group_5378,g11,g4,0
group_5378,g11,g5,0
group_5378,g11,g6,1
group_5378,g11,g8,0
group_5378,g11,g9,0
group_5378,g11,g13,0
group_5378,g11,g16,0
group_5378,g11,g17,0
group_5378,g11,g19,1
group_5378,g13,g4,0
group_5378,g13,g5,0
group_5378,g13,g6,1
group_5378,g13,g8,0
group_5378,g13,g9,0
group_5378,g13,g16,0
group_5378,g13,g17,0
group_5378,g13,g19,1
group_5378,g16,g4,0
group_5378,g16,g5,0
group_5378,g16,g6,1
group_5378,g16,g8,0
group_5378,g16,g9,0
group_5378,g16,g17,0
group_5378,g16,g19,1
group_5378,g17,g4,0
group_5378,g17,g5,0
group_5378,g17,g6,1
group_5378,g17,g8,0
group_5378,g17,g9,0
group_5378,g17,g19,1
group_5378,g19,g4,1
group_5378,g19,g5,1
group_5378,g19,g6,2
group_5378,g19,g8,1
group_5378,g19,g9,1
group_5379,g4,g5,0
group_5379,g4,g6,0
group_5379,g4,g8,0
group_5379,g4,g9,1
group_5379,g5,g6,0
group_5379,g5,g8,0
group_5379,g5,g9,1
group_5379,g6,g8,0
group_5379,g6,g9,1
group_5379,g8,g9,1
group_5379,g11,g4,2
group_5379,g11,g5,2
group_5379,g11,g6,2
group_5379,g11,g8,2
group_5379,g11,g9,3
group_5379,g11,g13,0
group_5379,g11,g16,2
group_5379,g11,g17,2
group_5379,g11,g19,0
group_5379,g13,g4,2
group_5379,g13,g5,2
group_5379,g13,g6,2
group_5379,g13,g8,2
group_5379,g13,g9,3
group_5379,g13,g16,2
group_5379,g13,g17,2
group_5379,g13,g19,0
group_5379,g16,g4,0
group_5379,g16,g5,0
group_5379,g16,g6,0
group_5379,g16,g8,0
group_5379,g16,g9,1
group_5379,g16,g17,0
group_5379,g16,g19,2
group_5379,g17,g4,0
group_5379,g17,g5,0
group_5379,g17,g6,0
group_5379,g17,g8,0
group_5379,g17,g9,1
group_5379,g17,g19,2
group_5379,g19,g4,2
group_5379,g19,g5,2
group_5379,g19,g6,2
group_5379,g19,g8,2
group_5379,g19,g9,3
group_5381,g4,g5,0
group_5381,g4,g6,0
group_5381,g4,g8,0
group_5381,g4,g9,0
group_5381,g5,g6,0
group_5381,g5,g8,0
group_5381,g5,g9,0
group_5381,g6,g8,0
group_5381,g6,g9,0
group_5381,g8,g9,0
group_5381,g11,g4,1
group_5381,g11,g5,1
group_5381,g11,g6,1
group_5381,g11,g8,1
group_5381,g11,g9,1
group_5381,g11,g13,0
group_5381,g11,g16,1
group_5381,g11,g17,1
group_5381,g11,g19,0
group_5381,g13,g4,1
group_5381,g13,g5,1
group_5381,g13,g6,1
group_5381,g13,g8,1
group_5381,g13,g9,1
group_5381,g13,g16,1
group_5381,g13,g17,1
group_5381,g13,g19,0
group_5381,g16,g4,0
group_5381,g16,g5,0
group_5381,g16,g6,0
group_5381,g16,g8,0
group_5381,g16,g9,0
group_5381,g16,g17,0
group_5381,g16,g19,1
group_5381,g17,g4,0
group_5381,g17,g5,0
group_5381,g17,g6,0
group_5381,g17,g8,0
group_5381,g17,g9,0
group_5381,g17,g19,1
group_5381,g19,g4,1
group_5381,g19,g5,1
group_5381,g19,g6,1
group_5381,g19,g8,1
group_5381,g19,g9,1
group_5382,g4,g5,0
group_5382,g4,g6,13
group_5382,g4,g8,0
group_5382,g4,g9,0
group_5382,g5,g6,13
group_5382,g5,g8,0
group_5382,g5,g9,0
group_5382,g6,g8,13
group_5382,g6,g9,13
group_5382,g8,g9,0
group_5382,g11,g4,0
group_5382,g11,g5,0
group_5382,g11,g6,13
group_5382,g11,g8,0
group_5382,g11,g9,0
group_5382,g11,g13,0
group_5382,g11,g16,0
group_5382,g11,g17,0
group_5382,g11,g19,10
group_5382,g13,g4,0
group_5382,g13,g5,0
group_5382,g13,g6,13
group_5382,g13,g8,0
group_5382,g13,g9,0
group_5382,g13,g16,0
group_5382,g13,g17,0
group_5382,g13,g19,10
group_5382,g16,g4,0
group_5382,g16,g5,0
group_5382,g16,g6,13
group_5382,g16,g8,0
group_5382,g16,g9,0
group_5382,g16,g17,0
group_5382,g16,g19,10
group_5382,g17,g4,0
group_5382,g17,g5,0
group_5382,g17,g6,13
group_5382,g17,g8,0
group_5382,g17,g9,0
group_5382,g17,g19,10
group_5382,g19,g4,10
group_5382,g19,g5,10
group_5382,g19,g6,17
group_5382,g19,g8,10
group_5382,g19,g9,10
group_5383,g4,g5,0
group_5383,g4,g6,0
group_5383,g4,g8,0
group_5383,g4,g9,0
group_5383,g5,g6,0
group_5383,g5,g8,0
group_5383,g5,g9,0
group_5383,g6,g8,0
group_5383,g6,g9,0
group_5383,g8,g9,0
group_5383,g11,g4,1
group_5383,g11,g5,1
group_5383,g11,g6,1
group_5383,g11,g8,1
group_5383,g11,g9,1
group_5383,g11,g13,1
group_5383,g11,g16,1
group_5383,g11,g17,1
group_5383,g11,g19,1
group_5383,g13,g4,0
group_5383,g13,g5,0
group_5383,g13,g6,0
group_5383,g13,g8,0
group_5383,g13,g9,0
group_5383,g13,g16,0
group_5383,g13,g17,0
group_5383,g13,g19,0
group_5383,g16,g4,0
group_5383,g16,g5,0
group_5383,g16,g6,0
group_5383,g16,g8,0
group_5383,g16,g9,0
group_5383,g16,g17,0
group_5383,g16,g19,0
group_5383,g17,g4,0
group_5383,g17,g5,0
group_5383,g17,g6,0
group_5383,g17,g8,0
group_5383,g17,g9,0
group_5383,g17,g19,0
group_5383,g19,g4,0
group_5383,g19,g5,0
group_5383,g19,g6,0
group_5383,g19,g8,0
group_5383,g19,g9,0
group_5387,g4,g5,0
group_5387,g4,g6,0
group_5387,g4,g8,0
group_5387,g4,g9,0
group_5387,g5,g6,0
group_5387,g5,g8,0
group_5387,g5,g9,0
group_5387,g6,g8,0
group_5387,g6,g9,0
group_5387,g8,g9,0
group_5387,g11,g4,1
group_5387,g11,g5,1
group_5387,g11,g6,1
group_5387,g11,g8,1
group_5387,g11,g9,1
group_5387,g11,g13,0
group_5387,g11,g16,1
group_5387,g11,g17,1
group_5387,g11,g19,0
group_5387,g13,g4,1
group_5387,g13,g5,1
group_5387,g13,g6,1
group_5387,g13,g8,1
group_5387,g13,g9,1
group_5387,g13,g16,1
group_5387,g13,g17,1
group_5387,g13,g19,0
group_5387,g16,g4,0
group_5387,g16,g5,0
group_5387,g16,g6,0
group_5387,g16,g8,0
group_5387,g16,g9,0
group_5387,g16,g17,0
group_5387,g16,g19,1
group_5387,g17,g4,0
group_5387,g17,g5,0
group_5387,g17,g6,0
group_5387,g17,g8,0
group_5387,g17,g9,0
group_5387,g17,g19,1
group_5387,g19,g4,1
group_5387,g19,g5,1
group_5387,g19,g6,1
group_5387,g19,g8,1
group_5387,g19,g9,1
group_5394,g4,g5,0
group_5394,g4,g6,0
group_5394,g4,g8,1
group_5394,g4,g9,0
group_5394,g5,g6,0
group_5394,g5,g8,1
group_5394,g5,g9,0
group_5394,g6,g8,1
group_5394,g6,g9,0
group_5394,g8,g9,1
group_5394,g11,g4,2
group_5394,g11,g5,2
group_5394,g11,g6,2
group_5394,g11,g8,3
group_5394,g11,g9,2
group_5394,g11,g13,0
group_5394,g11,g16,2
group_5394,g11,g17,2
group_5394,g11,g19,0
group_5394,g13,g4,2
group_5394,g13,g5,2
group_5394,g13,g6,2
group_5394,g13,g8,3
group_5394,g13,g9,2
group_5394,g13,g16,2
group_5394,g13,g17,2
group_5394,g13,g19,0
group_5394,g16,g4,0
group_5394,g16,g5,0
group_5394,g16,g6,0
group_5394,g16,g8,1
group_5394,g16,g9,0
group_5394,g16,g17,0
group_5394,g16,g19,2
group_5394,g17,g4,0
group_5394,g17,g5,0
group_5394,g17,g6,0
group_5394,g17,g8,1
group_5394,g17,g9,0
group_5394,g17,g19,2
group_5394,g19,g4,2
group_5394,g19,g5,2
group_5394,g19,g6,2
group_5394,g19,g8,3
group_5394,g19,g9,2
group_5404,g4,g5,0
group_5404,g4,g6,0
group_5404,g4,g8,0
group_5404,g4,g9,0
group_5404,g5,g6,0
group_5404,g5,g8,0
group_5404,g5,g9,0
group_5404,g6,g8,0
group_5404,g6,g9,0
group_5404,g8,g9,0
group_5404,g11,g4,1
group_5404,g11,g5,1
group_5404,g11,g6,1
group_5404,g11,g8,1
group_5404,g11,g9,1
group_5404,g11,g13,0
group_5404,g11,g16,1
group_5404,g11,g17,1
group_5404,g11,g19,0
group_5404,g13,g4,1
group_5404,g13,g5,1
group_5404,g13,g6,1
group_5404,g13,g8,1
group_5404,g13,g9,1
group_5404,g13,g16,1
group_5404,g13,g17,1
group_5404,g13,g19,0
group_5404,g16,g4,0
group_5404,g16,g5,0
group_5404,g16,g6,0
group_5404,g16,g8,0
group_5404,g16,g9,0
group_5404,g16,g17,0
group_5404,g16,g19,1
group_5404,g17,g4,0
group_5404,g17,g5,0
group_5404,g17,g6,0
group_5404,g17,g8,0
group_5404,g17,g9,0
group_5404,g17,g19,1
group_5404,g19,g4,1
group_5404,g19,g5,1
group_5404,g19,g6,1
group_5404,g19,g8,1
group_5404,g19,g9,1
group_5405,g4,g5,0
group_5405,g4,g6,0
group_5405,g4,g8,0
group_5405,g4,g9,0
group_5405,g5,g6,0
group_5405,g5,g8,0
group_5405,g5,g9,0
group_5405,g6,g8,0
group_5405,g6,g9,0
group_5405,g8,g9,0
group_5405,g11,g4,2
group_5405,g11,g5,2
group_5405,g11,g6,2
group_5405,g11,g8,2
group_5405,g11,g9,2
group_5405,g11,g13,2
group_5405,g11,g16,1
group_5405,g11,g17,1
group_5405,g11,g19,3
group_5405,g13,g4,0
group_5405,g13,g5,0
group_5405,g13,g6,0
group_5405,g13,g8,0
group_5405,g13,g9,0
group_5405,g13,g16,3
group_5405,g13,g17,3
group_5405,g13,g19,1
group_5405,g16,g4,3
group_5405,g16,g5,3
group_5405,g16,g6,3
group_5405,g16,g8,3
group_5405,g16,g9,3
group_5405,g16,g17,0
group_5405,g16,g19,4
group_5405,g17,g4,3
group_5405,g17,g5,3
group_5405,g17,g6,3
group_5405,g17,g8,3
group_5405,g17,g9,3
group_5405,g17,g19,4
group_5405,g19,g4,1
group_5405,g19,g5,1
group_5405,g19,g6,1
group_5405,g19,g8,1
group_5405,g19,g9,1
group_5407,g4,g5,0
group_5407,g4,g6,2
group_5407,g4,g8,0
group_5407,g4,g9,0
group_5407,g5,g6,2
group_5407,g5,g8,0
group_5407,g5,g9,0
group_5407,g6,g8,2
group_5407,g6,g9,2
group_5407,g8,g9,0
group_5407,g11,g4,2
group_5407,g11,g5,2
group_5407,g11,g6,0
group_5407,g11,g8,2
group_5407,g11,g9,2
group_5407,g11,g13,0
group_5407,g11,g16,2
group_5407,g11,g17,2
group_5407,g11,g19,2
group_5407,g13,g4,2
group_5407,g13,g5,2
group_5407,g13,g6,0
group_5407,g13,g8,2
group_5407,g13,g9,2
group_5407,g13,g16,2
group_5407,g13,g17,2
group_5407,g13,g19,2
group_5407,g16,g4,0
group_5407,g16,g5,0
group_5407,g16,g6,2
group_5407,g16,g8,0
group_5407,g16,g9,0
group_5407,g16,g17,0
group_5407,g16,g19,0
group_5407,g17,g4,0
group_5407,g17,g5,0
group_5407,g17,g6,2
group_5407,g17,g8,0
group_5407,g17,g9,0
group_5407,g17,g19,0
group_5407,g19,g4,0
group_5407,g19,g5,0
group_5407,g19,g6,2
group_5407,g19,g8,0
group_5407,g19,g9,0
group_5408,g4,g5,0
group_5408,g4,g6,15
group_5408,g4,g8,0
group_5408,g4,g9,0
group_5408,g5,g6,15
group_5408,g5,g8,0
group_5408,g5,g9,0
group_5408,g6,g8,15
group_5408,g6,g9,15
group_5408,g8,g9,0
group_5408,g11,g4,0
group_5408,g11,g5,0
group_5408,g11,g6,15
group_5408,g11,g8,0
group_5408,g11,g9,0
group_5408,g11,g13,0
group_5408,g11,g16,0
group_5408,g11,g17,0
group_5408,g11,g19,0
group_5408,g13,g4,0
group_5408,g13,g5,0
group_5408,g13,g6,15
group_5408,g13,g8,0
group_5408,g13,g9,0
group_5408,g13,g16,0
group_5408,g13,g17,0
group_5408,g13,g19,0
group_5408,g16,g4,0
group_5408,g16,g5,0
group_5408,g16,g6,15
group_5408,g16,g8,0
group_5408,g16,g9,0
group_5408,g16,g17,0
group_5408,g16,g19,0
group_5408,g17,g4,0
group_5408,g17,g5,0
group_5408,g17,g6,15
group_5408,g17,g8,0
group_5408,g17,g9,0
group_5408,g17,g19,0
group_5408,g19,g4,0
group_5408,g19,g5,0
group_5408,g19,g6,15
group_5408,g19,g8,0
group_5408,g19,g9,0
group_5409,g4,g5,0
group_5409,g4,g6,5
group_5409,g4,g8,0
group_5409,g4,g9,15
group_5409,g5,g6,5
group_5409,g5,g8,0
group_5409,g5,g9,15
group_5409,g6,g8,5
group_5409,g6,g9,12
group_5409,g8,g9,15
group_5409,g11,g4,5
group_5409,g11,g5,5
group_5409,g11,g6,0
group_5409,g11,g8,5
group_5409,g11,g9,12
group_5409,g11,g13,0
group_5409,g11,g16,4
group_5409,g11,g17,4
group_5409,g11,g19,4
group_5409,g13,g4,5
group_5409,g13,g5,5
group_5409,g13,g6,0
group_5409,g13,g8,5
group_5409,g13,g9,12
group_5409,g13,g16,4
group_5409,g13,g17,4
group_5409,g13,g19,4
group_5409,g16,g4,7
group_5409,g16,g5,7
group_5409,g16,g6,4
group_5409,g16,g8,7
group_5409,g16,g9,12
group_5409,g16,g17,0
group_5409,g16,g19,0
group_5409,g17,g4,7
group_5409,g17,g5,7
group_5409,g17,g6,4
group_5409,g17,g8,7
group_5409,g17,g9,12
group_5409,g17,g19,0
group_5409,g19,g4,7
group_5409,g19,g5,7
group_5409,g19,g6,4
group_5409,g19,g8,7
group_5409,g19,g9,12
group_5419,g4,g5,0
group_5419,g4,g6,0
group_5419,g4,g8,0
group_5419,g4,g9,0
group_5419,g5,g6,0
group_5419,g5,g8,0
group_5419,g5,g9,0
group_5419,g6,g8,0
group_5419,g6,g9,0
group_5419,g8,g9,0
group_5419,g11,g4,1
group_5419,g11,g5,1
group_5419,g11,g6,1
group_5419,g11,g8,1
group_5419,g11,g9,1
group_5419,g11,g13,0
group_5419,g11,g16,1
group_5419,g11,g17,1
group_5419,g11,g19,0
group_5419,g13,g4,1
group_5419,g13,g5,1
group_5419,g13,g6,1
group_5419,g13,g8,1
group_5419,g13,g9,1
group_5419,g13,g16,1
group_5419,g13,g17,1
group_5419,g13,g19,0
group_5419,g16,g4,0
group_5419,g16,g5,0
group_5419,g16,g6,0
group_5419,g16,g8,0
group_5419,g16,g9,0
group_5419,g16,g17,0
group_5419,g16,g19,1
group_5419,g17,g4,0
group_5419,g17,g5,0
group_5419,g17,g6,0
group_5419,g17,g8,0
group_5419,g17,g9,0
group_5419,g17,g19,1
group_5419,g19,g4,1
group_5419,g19,g5,1
group_5419,g19,g6,1
group_5419,g19,g8,1
group_5419,g19,g9,1
group_542,g4,g5,0
group_542,g4,g6,0
group_542,g4,g8,0
group_542,g4,g9,1
group_542,g5,g6,0
group_542,g5,g8,0
group_542,g5,g9,1
group_542,g6,g8,0
group_542,g6,g9,1
group_542,g8,g9,1
group_542,g11,g4,1
group_542,g11,g5,1
group_542,g11,g6,1
group_542,g11,g8,1
group_542,g11,g9,2
group_542,g11,g13,0
group_542,g11,g16,1
group_542,g11,g17,1
group_542,g11,g19,0
group_542,g13,g4,1
group_542,g13,g5,1
group_542,g13,g6,1
group_542,g13,g8,1
group_542,g13,g9,2
group_542,g13,g16,1
group_542,g13,g17,1
group_542,g13,g19,0
group_542,g16,g4,0
group_542,g16,g5,0
group_542,g16,g6,0
group_542,g16,g8,0
group_542,g16,g9,1
group_542,g16,g17,0
group_542,g16,g19,1
group_542,g17,g4,0
group_542,g17,g5,0
group_542,g17,g6,0
group_542,g17,g8,0
group_542,g17,g9,1
group_542,g17,g19,1
group_542,g19,g4,1
group_542,g19,g5,1
group_542,g19,g6,1
group_542,g19,g8,1
group_542,g19,g9,2
group_5421,g4,g5,0
group_5421,g4,g6,0
group_5421,g4,g8,0
group_5421,g4,g9,0
group_5421,g5,g6,0
group_5421,g5,g8,0
group_5421,g5,g9,0
group_5421,g6,g8,0
group_5421,g6,g9,0
group_5421,g8,g9,0
group_5421,g11,g4,1
group_5421,g11,g5,1
group_5421,g11,g6,1
group_5421,g11,g8,1
group_5421,g11,g9,1
group_5421,g11,g13,0
group_5421,g11,g16,1
group_5421,g11,g17,1
group_5421,g11,g19,0
group_5421,g13,g4,1
group_5421,g13,g5,1
group_5421,g13,g6,1
group_5421,g13,g8,1
group_5421,g13,g9,1
group_5421,g13,g16,1
group_5421,g13,g17,1
group_5421,g13,g19,0
group_5421,g16,g4,0
group_5421,g16,g5,0
group_5421,g16,g6,0
group_5421,g16,g8,0
group_5421,g16,g9,0
group_5421,g16,g17,0
group_5421,g16,g19,1
group_5421,g17,g4,0
group_5421,g17,g5,0
group_5421,g17,g6,0
group_5421,g17,g8,0
group_5421,g17,g9,0
group_5421,g17,g19,1
group_5421,g19,g4,1
group_5421,g19,g5,1
group_5421,g19,g6,1
group_5421,g19,g8,1
group_5421,g19,g9,1
group_5422,g4,g5,0
group_5422,g4,g6,0
group_5422,g4,g8,0
group_5422,g4,g9,0
group_5422,g5,g6,0
group_5422,g5,g8,0
group_5422,g5,g9,0
group_5422,g6,g8,0
group_5422,g6,g9,0
group_5422,g8,g9,0
group_5422,g11,g4,1
group_5422,g11,g5,1
group_5422,g11,g6,1
group_5422,g11,g8,1
group_5422,g11,g9,1
group_5422,g11,g13,0
group_5422,g11,g16,1
group_5422,g11,g17,1
group_5422,g11,g19,0
group_5422,g13,g4,1
group_5422,g13,g5,1
group_5422,g13,g6,1
group_5422,g13,g8,1
group_5422,g13,g9,1
group_5422,g13,g16,1
group_5422,g13,g17,1
group_5422,g13,g19,0
group_5422,g16,g4,0
group_5422,g16,g5,0
group_5422,g16,g6,0
group_5422,g16,g8,0
group_5422,g16,g9,0
group_5422,g16,g17,0
group_5422,g16,g19,1
group_5422,g17,g4,0
group_5422,g17,g5,0
group_5422,g17,g6,0
group_5422,g17,g8,0
group_5422,g17,g9,0
group_5422,g17,g19,1
group_5422,g19,g4,1
group_5422,g19,g5,1
group_5422,g19,g6,1
group_5422,g19,g8,1
group_5422,g19,g9,1
group_5423,g4,g5,0
group_5423,g4,g6,0
group_5423,g4,g8,0
group_5423,g4,g9,0
group_5423,g5,g6,0
group_5423,g5,g8,0
group_5423,g5,g9,0
group_5423,g6,g8,0
group_5423,g6,g9,0
group_5423,g8,g9,0
group_5423,g11,g4,2
group_5423,g11,g5,2
group_5423,g11,g6,2
group_5423,g11,g8,2
group_5423,g11,g9,2
group_5423,g11,g13,0
group_5423,g11,g16,2
group_5423,g11,g17,2
group_5423,g11,g19,0
group_5423,g13,g4,2
group_5423,g13,g5,2
group_5423,g13,g6,2
group_5423,g13,g8,2
group_5423,g13,g9,2
group_5423,g13,g16,2
group_5423,g13,g17,2
group_5423,g13,g19,0
group_5423,g16,g4,0
group_5423,g16,g5,0
group_5423,g16,g6,0
group_5423,g16,g8,0
group_5423,g16,g9,0
group_5423,g16,g17,0
group_5423,g16,g19,2
group_5423,g17,g4,0
group_5423,g17,g5,0
group_5423,g17,g6,0
group_5423,g17,g8,0
group_5423,g17,g9,0
group_5423,g17,g19,2
group_5423,g19,g4,2
group_5423,g19,g5,2
group_5423,g19,g6,2
group_5423,g19,g8,2
group_5423,g19,g9,2
group_5424,g4,g5,0
group_5424,g4,g6,6
group_5424,g4,g8,0
group_5424,g4,g9,0
group_5424,g5,g6,6
group_5424,g5,g8,0
group_5424,g5,g9,0
group_5424,g6,g8,6
group_5424,g6,g9,6
group_5424,g8,g9,0
group_5424,g11,g4,0
group_5424,g11,g5,0
group_5424,g11,g6,6
group_5424,g11,g8,0
group_5424,g11,g9,0
group_5424,g11,g13,0
group_5424,g11,g16,0
group_5424,g11,g17,0
group_5424,g11,g19,6
group_5424,g13,g4,0
group_5424,g13,g5,0
group_5424,g13,g6,6
group_5424,g13,g8,0
group_5424,g13,g9,0
group_5424,g13,g16,0
group_5424,g13,g17,0
group_5424,g13,g19,6
group_5424,g16,g4,0
group_5424,g16,g5,0
group_5424,g16,g6,6
group_5424,g16,g8,0
group_5424,g16,g9,0
group_5424,g16,g17,0
group_5424,g16,g19,6
group_5424,g17,g4,0
group_5424,g17,g5,0
group_5424,g17,g6,6
group_5424,g17,g8,0
group_5424,g17,g9,0
group_5424,g17,g19,6
group_5424,g19,g4,6
group_5424,g19,g5,6
group_5424,g19,g6,0
group_5424,g19,g8,6
group_5424,g19,g9,6
group_5428,g4,g5,0
group_5428,g4,g6,6
group_5428,g4,g8,0
group_5428,g4,g9,0
group_5428,g5,g6,6
group_5428,g5,g8,0
group_5428,g5,g9,0
group_5428,g6,g8,6
group_5428,g6,g9,6
group_5428,g8,g9,0
group_5428,g11,g4,1
group_5428,g11,g5,1
group_5428,g11,g6,5
group_5428,g11,g8,1
group_5428,g11,g9,1
group_5428,g11,g13,0
group_5428,g11,g16,1
group_5428,g11,g17,1
group_5428,g11,g19,4
group_5428,g13,g4,1
group_5428,g13,g5,1
group_5428,g13,g6,5
group_5428,g13,g8,1
group_5428,g13,g9,1
group_5428,g13,g16,1
group_5428,g13,g17,1
group_5428,g13,g19,4
group_5428,g16,g4,0
group_5428,g16,g5,0
group_5428,g16,g6,6
group_5428,g16,g8,0
group_5428,g16,g9,0
group_5428,g16,g17,0
group_5428,g16,g19,5
group_5428,g17,g4,0
group_5428,g17,g5,0
group_5428,g17,g6,6
group_5428,g17,g8,0
group_5428,g17,g9,0
group_5428,g17,g19,5
group_5428,g19,g4,5
group_5428,g19,g5,5
group_5428,g19,g6,1
group_5428,g19,g8,5
group_5428,g19,g9,5
group_5429,g4,g5,0
group_5429,g4,g6,0
group_5429,g4,g8,0
group_5429,g4,g9,0
group_5429,g5,g6,0
group_5429,g5,g8,0
group_5429,g5,g9,0
group_5429,g6,g8,0
group_5429,g6,g9,0
group_5429,g8,g9,0
group_5429,g11,g4,1
group_5429,g11,g5,1
group_5429,g11,g6,1
group_5429,g11,g8,1
group_5429,g11,g9,1
group_5429,g11,g13,0
group_5429,g11,g16,1
group_5429,g11,g17,1
group_5429,g11,g19,0
group_5429,g13,g4,1
group_5429,g13,g5,1
group_5429,g13,g6,1
group_5429,g13,g8,1
group_5429,g13,g9,1
group_5429,g13,g16,1
group_5429,g13,g17,1
group_5429,g13,g19,0
group_5429,g16,g4,0
group_5429,g16,g5,0
group_5429,g16,g6,0
group_5429,g16,g8,0
group_5429,g16,g9,0
group_5429,g16,g17,0
group_5429,g16,g19,1
group_5429,g17,g4,0
group_5429,g17,g5,0
group_5429,g17,g6,0
group_5429,g17,g8,0
group_5429,g17,g9,0
group_5429,g17,g19,1
group_5429,g19,g4,1
group_5429,g19,g5,1
group_5429,g19,g6,1
group_5429,g19,g8,1
group_5429,g19,g9,1
group_543,g4,g5,0
group_543,g4,g6,0
group_543,g4,g8,1
group_543,g4,g9,0
group_543,g5,g6,0
group_543,g5,g8,1
group_543,g5,g9,0
group_543,g6,g8,1
group_543,g6,g9,0
group_543,g8,g9,1
group_543,g11,g4,0
group_543,g11,g5,0
group_543,g11,g6,0
group_543,g11,g8,1
group_543,g11,g9,0
group_543,g11,g13,0
group_543,g11,g16,0
group_543,g11,g17,1
group_543,g11,g19,0
group_543,g13,g4,0
group_543,g13,g5,0
group_543,g13,g6,0
group_543,g13,g8,1
group_543,g13,g9,0
group_543,g13,g16,0
group_543,g13,g17,1
group_543,g13,g19,0
group_543,g16,g4,0
group_543,g16,g5,0
group_543,g16,g6,0
group_543,g16,g8,1
group_543,g16,g9,0
group_543,g16,g17,1
group_543,g16,g19,0
group_543,g17,g4,1
group_543,g17,g5,1
group_543,g17,g6,1
group_543,g17,g8,0
group_543,g17,g9,1
group_543,g17,g19,1
group_543,g19,g4,0
group_543,g19,g5,0
group_543,g19,g6,0
group_543,g19,g8,1
group_543,g19,g9,0
group_5433,g4,g5,0
group_5433,g4,g6,7
group_5433,g4,g8,0
group_5433,g4,g9,0
group_5433,g5,g6,7
group_5433,g5,g8,0
group_5433,g5,g9,0
group_5433,g6,g8,7
group_5433,g6,g9,7
group_5433,g8,g9,0
group_5433,g11,g4,0
group_5433,g11,g5,0
group_5433,g11,g6,7
group_5433,g11,g8,0
group_5433,g11,g9,0
group_5433,g11,g13,0
group_5433,g11,g16,0
group_5433,g11,g17,0
group_5433,g11,g19,0
group_5433,g13,g4,0
group_5433,g13,g5,0
group_5433,g13,g6,7
group_5433,g13,g8,0
group_5433,g13,g9,0
group_5433,g13,g16,0
group_5433,g13,g17,0
group_5433,g13,g19,0
group_5433,g16,g4,0
group_5433,g16,g5,0
group_5433,g16,g6,7
group_5433,g16,g8,0
group_5433,g16,g9,0
group_5433,g16,g17,0
group_5433,g16,g19,0
group_5433,g17,g4,0
group_5433,g17,g5,0
group_5433,g17,g6,7
group_5433,g17,g8,0
group_5433,g17,g9,0
group_5433,g17,g19,0
group_5433,g19,g4,0
group_5433,g19,g5,0
group_5433,g19,g6,7
group_5433,g19,g8,0
group_5433,g19,g9,0
group_5434,g4,g5,0
group_5434,g4,g6,0
group_5434,g4,g8,0
group_5434,g4,g9,0
group_5434,g5,g6,0
group_5434,g5,g8,0
group_5434,g5,g9,0
group_5434,g6,g8,0
group_5434,g6,g9,0
group_5434,g8,g9,0
group_5434,g11,g4,2
group_5434,g11,g5,2
group_5434,g11,g6,2
group_5434,g11,g8,2
group_5434,g11,g9,2
group_5434,g11,g13,0
group_5434,g11,g16,2
group_5434,g11,g17,2
group_5434,g11,g19,1
group_5434,g13,g4,2
group_5434,g13,g5,2
group_5434,g13,g6,2
group_5434,g13,g8,2
group_5434,g13,g9,2
group_5434,g13,g16,2
group_5434,g13,g17,2
group_5434,g13,g19,1
group_5434,g16,g4,0
group_5434,g16,g5,0
group_5434,g16,g6,0
group_5434,g16,g8,0
group_5434,g16,g9,0
group_5434,g16,g17,0
group_5434,g16,g19,3
group_5434,g17,g4,0
group_5434,g17,g5,0
group_5434,g17,g6,0
group_5434,g17,g8,0
group_5434,g17,g9,0
group_5434,g17,g19,3
group_5434,g19,g4,3
group_5434,g19,g5,3
group_5434,g19,g6,3
group_5434,g19,g8,3
group_5434,g19,g9,3
group_5435,g4,g5,0
group_5435,g4,g6,0
group_5435,g4,g8,0
group_5435,g4,g9,0
group_5435,g5,g6,0
