gene,g21,g22,g23,g24,g25,g26,g27,g31,g32,g33,g34,g35,g36,g37,g39,g41,g43,g44,g45
group_5203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5204,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5206,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1
group_5207,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
group_5208,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
group_5209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_521,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
group_5210,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
group_5211,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
group_5212,2,2,2,2,1,2,3,1,2,2,1,2,2,3,1,2,1,1,1
group_5213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5215,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
group_5216,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
group_5217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5220,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
group_5221,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
group_5222,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
group_5223,1,0,0,0,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1
group_5224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5226,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0
group_5227,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0
group_5228,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0
group_5229,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1
group_523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5230,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
group_5231,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1
group_5232,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
group_5233,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
group_5234,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1
group_5235,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
group_5236,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
group_5237,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
group_5238,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
group_5239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5240,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0
group_5241,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0
group_5242,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
group_5243,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5245,1,0,0,0,2,1,1,2,1,1,1,1,1,2,1,2,2,1,1
group_5246,1,2,2,2,1,1,1,2,2,1,1,2,2,1,2,2,2,1,1
group_5247,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1
group_5248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
group_5249,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0
group_525,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5250,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
group_5251,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
group_5252,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0
group_5253,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,1,0,0,1
group_5254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5256,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1
group_5257,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5258,2,1,1,1,2,2,1,2,1,2,2,2,2,2,1,2,1,2,1
group_5259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5260,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5261,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
group_5262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5263,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
group_5264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5265,0,0,0,0,1,1,1,2,1,0,2,1,1,1,0,1,1,0,1
group_5266,1,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1
group_5267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5269,2,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,1,1,2
group_527,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1
group_5270,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5272,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2
group_5273,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0
group_5274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
group_5275,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
group_5276,0,1,1,1,2,2,1,2,2,0,1,1,2,1,0,1,1,0,1
group_5277,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1
group_5278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_528,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0
group_5280,1,1,1,2,2,1,1,2,2,1,1,1,2,1,1,1,1,1,2
group_5281,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5282,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
group_5283,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
group_5284,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5285,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
group_5286,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
group_5287,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,0,1,1
group_5288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5289,0,1,1,0,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0
group_529,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_5290,1,1,1,2,1,1,2,2,1,1,2,2,2,1,1,1,1,1,2
group_5291,1,2,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1
group_5292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5293,0,0,0,2,2,1,0,0,0,0,0,0,1,2,0,0,1,0,0
group_5294,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0
group_5295,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
group_5296,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1
group_5297,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
group_5298,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2
group_5299,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_530,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5300,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
group_5301,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1
group_5302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
group_5304,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
group_5305,2,1,1,1,1,2,2,1,2,1,1,2,1,2,1,1,2,1,2
group_5306,1,2,1,2,1,2,2,1,2,1,2,2,1,2,1,2,2,1,1
group_5307,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1
group_5308,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1
group_5309,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
group_531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5310,0,1,2,1,1,1,0,0,0,1,0,0,2,2,0,0,1,0,0
group_5311,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5312,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
group_5313,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5314,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1
group_5315,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
group_5316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5317,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5318,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_532,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5320,1,1,2,1,2,1,1,2,1,1,1,2,2,1,1,1,2,1,1
group_5321,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
group_5322,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
group_5323,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1
group_5324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5325,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2
group_5326,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5327,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
group_5328,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1
group_5329,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
group_533,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0
group_5330,1,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5331,2,2,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1
group_5332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5334,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5335,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5336,1,0,0,0,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1
group_5337,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5338,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5339,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
group_534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5340,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
group_5341,0,0,0,2,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1
group_5342,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
group_5343,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2
group_5344,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
group_5345,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0
group_5346,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5347,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5348,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2
group_5349,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1
group_535,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5350,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0
group_5351,1,3,1,2,4,3,1,3,1,1,4,2,1,3,3,1,1,1,1
group_5352,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
group_5353,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
group_5354,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
group_5355,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
group_5356,1,0,0,2,2,1,2,2,2,0,2,2,1,1,1,2,1,1,2
group_5357,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
group_5358,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
group_5359,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1
group_536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5360,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5361,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5363,2,2,2,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1
group_5364,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0
group_5365,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
group_5366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5368,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0
group_5369,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_537,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5370,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5371,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5372,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0
group_5373,2,0,0,0,2,2,0,0,0,0,0,0,3,0,1,0,0,1,0
group_5374,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1
group_5375,1,1,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,1,2
group_5376,1,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,2,2,2
group_5377,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5379,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5380,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5381,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5382,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
group_5383,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0
group_5384,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0
group_5385,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0
group_5386,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2
group_5387,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
group_5388,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5389,2,0,0,1,1,1,1,1,1,1,0,0,1,1,2,1,1,2,1
group_539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5390,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5391,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0
group_5392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5393,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
group_5394,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5395,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
group_5396,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5397,3,4,4,2,2,2,4,2,3,4,1,1,3,3,2,2,1,2,2
group_5398,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
group_5399,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1
group_54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_540,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5400,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5401,1,0,0,0,0,0,0,1,1,0,1,1,0,0,2,1,0,1,1
group_5402,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5403,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
group_5404,1,0,0,0,3,1,1,0,0,0,0,2,2,1,1,0,1,1,0
group_5405,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2
group_5406,1,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5407,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
group_5408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5409,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
group_541,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
group_5410,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1
group_5411,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5412,1,3,1,1,1,1,3,1,3,1,3,3,3,1,1,3,1,3,1
group_5413,0,3,3,0,1,1,0,0,0,3,0,0,1,0,0,0,0,0,0
group_5414,0,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
group_5415,3,3,1,3,3,3,3,3,1,3,3,3,3,3,2,3,2,3,1
group_5416,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
group_5417,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5418,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5419,2,2,1,1,1,2,2,1,2,2,3,2,3,2,2,2,2,2,1
group_542,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
group_5420,0,0,0,0,2,3,1,1,1,0,1,0,2,0,0,1,0,0,1
group_5421,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0
group_5422,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5423,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5424,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,2,0,0
group_5425,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1
group_5426,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1
group_5427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5428,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1
group_5429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5431,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1
group_5432,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1
group_5433,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
group_5434,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1
group_5435,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5436,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5437,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
group_5438,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0
group_5439,1,1,1,1,1,1,1,1,1,0,1,1,2,0,1,1,0,1,1
group_544,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5440,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
group_5441,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
group_5442,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0
group_5443,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5444,0,1,1,2,2,2,1,1,1,0,1,1,2,1,0,1,1,0,1
group_5445,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
group_5446,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1
group_5447,1,1,1,0,2,2,2,0,0,2,0,0,2,2,1,0,2,1,0
group_5448,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
group_5449,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
group_545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5450,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1
group_5451,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5452,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5453,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
group_5454,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
group_5455,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0
group_5456,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1
group_5457,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
group_5458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
group_5459,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1
group_546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5460,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
group_5461,2,0,0,1,0,0,1,1,1,2,1,1,0,2,2,1,2,2,1
group_5462,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1
group_5463,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1
group_5464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5465,0,1,1,0,0,0,1,2,2,1,2,2,0,0,0,2,0,0,2
group_5466,1,2,2,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1
group_5467,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
group_5468,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5469,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_547,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
group_5470,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
group_5471,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
group_5472,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
group_5473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5474,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
group_5475,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1
group_5476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5479,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0
group_548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5480,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5482,2,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1
group_5483,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
group_5484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5486,2,2,3,2,2,2,2,1,3,1,2,2,2,1,2,1,2,3,2
group_5487,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5488,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
group_5489,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_549,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group_5490,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5491,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5492,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
group_5493,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
group_5495,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1
