gradient,population,site,year,yday,dayl_s,prcp_mm_day,srad_w_m_2,swe_kg_m_2,tmax_deg_c,tmin_deg_c,vp_pa,ydate,ymonth,latitude_dec,longitude_dec,elevation_m
urbanization,suburban,fp,2022,117,48810.41,0,329.81,0,13.26,6.01,935.33,2022-04-27T00:00:00Z,4,39.9,-75.37,51.02
urbanization,suburban,fp,2022,118,48952.4,0,475.54,0,14.01,1.93,701.89,2022-04-28T00:00:00Z,4,39.9,-75.37,51.02
urbanization,suburban,fp,2022,119,49093.13,0,525.25,0,17.3,1.95,703.14,2022-04-29T00:00:00Z,4,39.9,-75.37,51.02
urbanization,suburban,fp,2022,120,49232.57,0,537.89,0,19.74,2.92,753.46,2022-04-30T00:00:00Z,4,39.9,-75.37,51.02
urbanization,suburban,fp,2022,121,49370.66,1.63,537.53,0,21.27,3.99,812.13,2022-05-01T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,122,49507.37,0,452.82,0,22.51,10.28,1250.53,2022-05-02T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,123,49642.63,4.46,327.94,0,21.78,10.25,1248.19,2022-05-03T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,124,49776.4,0,394.92,0,19.19,9.48,1185.49,2022-05-04T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,125,49908.63,0,393.54,0,22.48,12.54,1452.27,2022-05-05T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,126,50039.26,29.84,177.42,0,15.48,10.24,1247.38,2022-05-06T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,127,50168.24,26.26,148.54,0,10.89,6.7,981.05,2022-05-07T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,128,50295.53,0,403.04,0,14.62,5.16,882,2022-05-08T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,129,50421.07,0,516.7,0,21.5,6.11,941.72,2022-05-09T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,130,50544.79,0,466,0,22.35,9.46,1183.44,2022-05-10T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,131,50666.66,0,464.71,0,22.08,9.37,1176.61,2022-05-11T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,132,50786.6,0.82,442.98,0,23.76,11.89,1391.38,2022-05-12T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,133,50904.58,6.42,265.76,0,23.42,14.79,1681.19,2022-05-13T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,134,51020.53,4.39,177.83,0,21.41,16.1,1828.78,2022-05-14T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,135,51134.39,0,363.94,0,25.44,16.64,1893.26,2022-05-15T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,136,51246.11,2.69,305.09,0,25.48,15.43,1752.52,2022-05-16T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,137,51355.64,0,508.53,0,26.33,11.41,1347.99,2022-05-17T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,138,51462.91,9.72,352.47,0,22.58,10.33,1254.72,2022-05-18T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,139,51567.88,0,465.85,0,25.18,12.59,1457.7,2022-05-19T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,140,51670.47,5.89,374.47,0,29.36,13.97,1594.6,2022-05-20T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,141,51770.65,0,480.7,0,33.38,17.86,2045.07,2022-05-21T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,142,51868.35,3.42,319.45,0,32.02,19.72,2296.67,2022-05-22T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,143,51963.51,0,369.53,0,24.57,15.46,1755.51,2022-05-23T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,144,52056.09,0,293.73,0,20.63,14.02,1599.92,2022-05-24T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,145,52146.02,0,439.47,0,23,11.87,1389.8,2022-05-25T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,146,52233.26,3.65,322.34,0,22.2,11.49,1355.5,2022-05-26T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,147,52317.74,21.78,258.57,0,24.79,16.44,1868.76,2022-05-27T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,148,52399.43,4.54,237.05,0,25.06,17.56,2006.35,2022-05-28T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,149,52478.26,0,436.85,0,26.67,15.31,1739.19,2022-05-29T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,150,52554.18,0,493.98,0,30.52,15.65,1777.55,2022-05-30T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,151,52627.16,0,459.95,0,33.82,19.95,2330.55,2022-05-31T00:00:00Z,5,39.9,-75.37,51.02
urbanization,suburban,fp,2022,152,52697.13,0,422.74,0,29.7,18.53,2132.31,2022-06-01T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,153,52764.06,19.21,342.66,0,29.23,16.73,1903.93,2022-06-02T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,154,52827.89,0,364.24,0,26.15,17.45,1992.62,2022-06-03T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,155,52888.59,0,494.85,0,28.4,14.14,1612.01,2022-06-04T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,156,52946.11,0,445.69,0,25.71,14.11,1609.2,2022-06-05T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,157,53000.41,0,503.48,0,26.67,11.83,1386.59,2022-06-06T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,158,53051.45,4,330.6,0,26.08,14.27,1625.68,2022-06-07T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,159,53099.21,22.8,284.08,0,28.9,19,2196.25,2022-06-08T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,160,53143.63,0,350.29,0,27.43,18.7,2155.27,2022-06-09T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,161,53184.7,0,449.77,0,26.1,14.23,1621.37,2022-06-10T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,162,53222.38,15.58,209.96,0,22.62,16.31,1853.63,2022-06-11T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,163,53256.64,13.16,296.64,0,25.45,15.72,1784.84,2022-06-12T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,164,53287.46,2.9,331.3,0,30.75,18.24,2094.3,2022-06-13T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,165,53314.82,0,409.17,0,28.2,17.4,1986.67,2022-06-14T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,166,53338.69,5.8,344.63,0,29.78,16.56,1883.6,2022-06-15T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,167,53359.06,6.4,243,0,25.83,18.02,2065.51,2022-06-16T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,168,53375.91,0,453.41,0,32.96,19.39,2250.91,2022-06-17T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,169,53389.22,0,307.96,0,23.77,16.65,1894.39,2022-06-18T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,170,53399,0,457.66,0,23.39,11.83,1385.78,2022-06-19T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,171,53405.23,0,519.63,0,26.26,11.08,1318.89,2022-06-20T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,172,53407.9,0,470.28,0,26.47,13.88,1584.99,2022-06-21T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,173,53407.02,1.55,318.53,0,24.62,17.26,1969.11,2022-06-22T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,174,53402.59,11.19,199.25,0,22.21,16.33,1856.05,2022-06-23T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,175,53394.6,0,459.48,0,27.06,14.87,1690.03,2022-06-24T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,176,53383.07,0,469.79,0,30.81,17.23,1965.03,2022-06-25T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,177,53368,0,426.67,0,31.06,19.24,2229.79,2022-06-26T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,178,53349.4,9.06,239.72,0,28.03,20.15,2358.76,2022-06-27T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,179,53327.3,0,420.28,0,27.1,16.25,1846.9,2022-06-28T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,180,53301.69,0,484.68,0,29.53,15.43,1751.82,2022-06-29T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,181,53272.62,0,458.28,0,31.6,18.3,2102.32,2022-06-30T00:00:00Z,6,39.9,-75.37,51.02
urbanization,suburban,fp,2022,182,53240.09,0,441.47,0,33.08,20.12,2355.03,2022-07-01T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,183,53204.13,6.77,283.33,0,32.45,22.16,2668.64,2022-07-02T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,184,53164.77,0,387.13,0,30.94,20.59,2423.86,2022-07-03T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,185,53122.03,0,445.47,0,30.02,17.67,2020.16,2022-07-04T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,186,53075.95,2.35,302.59,0,30.06,19.35,2244.9,2022-07-05T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,187,53026.56,19.59,262.18,0,30.91,21.94,2633.01,2022-07-06T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,188,52973.9,15.89,265.42,0,28.55,19.86,2317.54,2022-07-07T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,189,52918,3.74,320.57,0,29.79,18.41,2116.92,2022-07-08T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,190,52858.9,1.54,213.53,0,24.57,19.82,2311.13,2022-07-09T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,191,52796.64,0,403.9,0,27.57,17.56,2005.91,2022-07-10T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,192,52731.27,0,467.1,0,28.75,15.86,1801.31,2022-07-11T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,193,52662.83,0,459.8,0,32.27,18.74,2160.56,2022-07-12T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,194,52591.36,0,414.95,0,31.8,20.36,2390.5,2022-07-13T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,195,52516.92,0,373.41,0,31.66,21.75,2602.47,2022-07-14T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,196,52439.55,2.7,304.3,0,30.47,19.71,2295.43,2022-07-15T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,197,52359.3,2.87,280.31,0,30.41,20.7,2439.68,2022-07-16T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,198,52276.22,0.35,343.72,0,29.01,20.53,2415.7,2022-07-17T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,199,52190.36,1.57,368.59,0,32.69,22.76,2768.43,2022-07-18T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,200,52101.78,0,374.76,0,32.66,22.56,2734.87,2022-07-19T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,201,52010.53,0,416.42,0,34.21,22.25,2683.94,2022-07-20T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,202,51916.67,0,383.56,0,34.62,23.86,2958.37,2022-07-21T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,203,51820.24,0,399.54,0,34.75,23.24,2849.93,2022-07-22T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,204,51721.31,0,396.55,0,35.34,23.64,2919.22,2022-07-23T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,205,51619.92,0,430.64,0,35.73,22.38,2704.28,2022-07-24T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,206,51516.15,7.56,221.91,0,32.07,24.4,3055.81,2022-07-25T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,207,51410.03,0,211.53,0,26.88,22,2643.36,2022-07-26T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,208,51301.63,0,344.41,0,30.24,21.57,2573.79,2022-07-27T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,209,51191.01,12.43,284.33,0,32.45,22.26,2685.68,2022-07-28T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,210,51078.22,2.39,266.3,0,30.06,21.19,2514.53,2022-07-29T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,211,50963.32,0,384.28,0,30.86,20.99,2483.59,2022-07-30T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,212,50846.36,9.03,333.69,0,31.41,19.01,2198.11,2022-07-31T00:00:00Z,7,39.9,-75.37,51.02
urbanization,suburban,fp,2022,213,50727.4,1.76,292.22,0,26.36,19.76,2302.62,2022-08-01T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,214,50606.49,0,435.18,0,32.37,20.16,2360.99,2022-08-02T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,215,50483.7,0,422.36,0,32.27,20.63,2430.26,2022-08-03T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,216,50359.07,3.49,331.62,0,34.8,21.38,2544.51,2022-08-04T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,217,50232.66,1.17,389.63,0,32.05,21.59,2576.65,2022-08-05T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,218,50104.52,0,368.97,0,31.77,22.04,2649.24,2022-08-06T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,219,49974.72,0,355.79,0,33.24,23.68,2925.1,2022-08-07T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,220,49843.29,0,340.66,0,33.98,24.64,3099.52,2022-08-08T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,221,49710.29,14.43,272.52,0,35.36,24.88,3143.67,2022-08-09T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,222,49575.77,19.59,243.94,0,31.73,23.32,2863.71,2022-08-10T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,223,49439.79,0,349.82,0,30.93,21.98,2639.8,2022-08-11T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,224,49302.39,0,365.48,0,29.03,19.92,2325.74,2022-08-12T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,225,49163.62,0,450.97,0,27.68,15.45,1754.19,2022-08-13T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,226,49023.54,0,431.84,0,28.8,17.13,1953.1,2022-08-14T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,227,48882.18,0,404.82,0,27.72,17.28,1971.74,2022-08-15T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,228,48739.6,0,446.71,0,27.85,15.47,1756.55,2022-08-16T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,229,48595.83,0,407.92,0,27.43,16.73,1903.61,2022-08-17T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,230,48450.94,0,457.22,0,29.32,15.8,1793.81,2022-08-18T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,231,48304.95,0,466.2,0,32.12,17.04,1941.53,2022-08-19T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,232,48157.92,0,417.78,0,32.5,19.91,2324.07,2022-08-20T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,233,48009.88,6.43,256.69,0,28.96,20.01,2337.91,2022-08-21T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,234,47860.88,3.67,247.59,0,29.6,20.96,2479.78,2022-08-22T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,235,47710.95,0,383.16,0,29.32,18.96,2190.5,2022-08-23T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,236,47560.15,0,406.04,0,30.93,19.15,2216.27,2022-08-24T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,237,47408.5,0,428.85,0,32.19,18.66,2149.98,2022-08-25T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,238,47256.05,0,372.69,0,32.39,21.29,2530.01,2022-08-26T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,239,47102.83,0,361.82,0,31.65,21.08,2497.37,2022-08-27T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,240,46948.88,0,330.27,0,30.91,21.55,2570.89,2022-08-28T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,241,46794.24,0,345.37,0,32.31,22.1,2658.51,2022-08-29T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,242,46638.94,4.76,259.8,0,33.02,22.6,2741.15,2022-08-30T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,243,46483.01,0,325.81,0,28.67,19.66,2288.34,2022-08-31T00:00:00Z,8,39.9,-75.37,51.02
urbanization,suburban,fp,2022,244,46326.5,0,417.79,0,30.19,17.03,1940.05,2022-09-01T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,245,46169.42,0,415.52,0,28.24,15.53,1763.65,2022-09-02T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,246,46011.83,0,408.47,0,29.77,16.99,1935.36,2022-09-03T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,247,45853.74,0,387.15,0,31.83,19.47,2262.24,2022-09-04T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,248,45695.19,34.34,257.04,0,30.72,20.41,2397.74,2022-09-05T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,249,45536.21,34.79,113.86,0,24.33,20.48,2407.06,2022-09-06T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,250,45376.83,0.79,117.34,0,21.89,19.12,2212.2,2022-09-07T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,251,45217.08,0,349.02,0,26.26,16.56,1883.09,2022-09-08T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,252,45056.99,0,403.56,0,27.24,14.85,1687.51,2022-09-09T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,253,44896.59,0,411.81,0,27.21,14.16,1613.99,2022-09-10T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,254,44735.91,10.39,134.99,0,23.62,18.99,2194.78,2022-09-11T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,255,44574.97,1.64,270.1,0,28.83,21.23,2521.35,2022-09-12T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,256,44413.8,0,304.38,0,27.6,19.07,2205.38,2022-09-13T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,257,44252.43,0,377.2,0,26.14,14.91,1694.72,2022-09-14T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,258,44090.89,0,341.69,0,23.77,14.32,1631.2,2022-09-15T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,259,43929.21,0,424.11,0,24.91,11.07,1318.41,2022-09-16T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,260,43767.4,0,401.44,0,26.72,13.77,1574.14,2022-09-17T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,261,43605.51,0,386.33,0,28.19,15.71,1783.84,2022-09-18T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,262,43443.54,0,383.7,0,29.76,16.91,1925.3,2022-09-19T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,263,43281.54,0,324.24,0,26.92,17.3,1974.3,2022-09-20T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,264,43119.52,0,387.7,0,27.82,14.76,1678.58,2022-09-21T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,265,42957.52,1.33,368.77,0,26.22,14.37,1636.03,2022-09-22T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,266,42795.56,0,331.82,0,18.79,9.49,1186.3,2022-09-23T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,267,42633.66,0,403.66,0,20.54,7.44,1032.16,2022-09-24T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,268,42471.85,4.38,264.6,0,23.68,12.75,1473.08,2022-09-25T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,269,42310.17,0,366.81,0,24.72,12.74,1471.8,2022-09-26T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,270,42148.63,0,326.1,0,21.65,11.9,1392.33,2022-09-27T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,271,41987.26,0,373.54,0,20.64,8.57,1114.65,2022-09-28T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,272,41826.09,0,336.28,0,20.21,9.93,1221.5,2022-09-29T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,273,41665.15,19.83,187.09,0,17.22,10.32,1253.99,2022-09-30T00:00:00Z,9,39.9,-75.37,51.02
urbanization,suburban,fp,2022,274,41504.46,13.87,138.73,0,16.12,11.24,1333.41,2022-10-01T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,275,41344.06,50.53,164.67,0,15.08,9.34,1173.96,2022-10-02T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,276,41183.97,11.33,101.38,0,10.53,7.29,1021.31,2022-10-03T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,277,41024.22,12.55,143.89,0,12,7.3,1022.24,2022-10-04T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,278,40864.83,0.8,235.84,0,16.24,10.18,1241.87,2022-10-05T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,279,40705.85,0,388.8,0,23.62,9.01,1148.01,2022-10-06T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,280,40547.3,0,368.82,0,24.72,10.99,1311.02,2022-10-07T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,281,40389.21,0,286.12,0,15.04,6.78,986.16,2022-10-08T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,282,40231.61,0,385.11,0,17.36,3.13,764.49,2022-10-09T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,283,40074.53,0,386.24,0,19.83,4.6,848.02,2022-10-10T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,284,39918.01,0,383.26,0,22.65,6.29,953.39,2022-10-11T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,285,39762.08,0,359.56,0,20.82,6.74,983.58,2022-10-12T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,286,39606.78,10.74,187.3,0,20.36,12.18,1418.13,2022-10-13T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,287,39452.13,0,315.87,0,20.34,8.94,1143.08,2022-10-14T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,288,39298.18,0,367.13,0,22.31,5.95,931.3,2022-10-15T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,289,39144.96,0,307.94,0,19.54,8.25,1090.54,2022-10-16T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,290,38992.5,6.67,227.13,0,19.92,8.76,1129.03,2022-10-17T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,291,38840.85,0,248.54,0,12.93,4.9,865.86,2022-10-18T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,292,38690.03,0,299.97,0,12.4,2,705.34,2022-10-19T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,293,38540.11,0,324.25,0,15.21,2.8,746.83,2022-10-20T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,294,38391.1,0,351.55,0,17.93,2.27,719.33,2022-10-21T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,295,38243.05,0,353.22,0,19.99,3.05,760.04,2022-10-22T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,296,38096.01,9.26,206.12,0,17.06,6.73,983.3,2022-10-23T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,297,37950.02,4.78,92.71,0,15.46,11.41,1348.39,2022-10-24T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,298,37805.11,0.69,154.77,0,19.64,14.32,1631.6,2022-10-25T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,299,37661.34,0.7,132.4,0,18.77,14.34,1633.36,2022-10-26T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,300,37518.75,0,233.44,0,17.34,9.12,1156.49,2022-10-27T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,301,37377.39,0,256.87,0,14.31,5.17,882.37,2022-10-28T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,302,37237.29,0,296.98,0,15.52,3.63,792.31,2022-10-29T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,303,37098.52,0,319.41,0,17.48,2.69,740.98,2022-10-30T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,304,36961.11,4.65,219.36,0,17.55,4.84,862.42,2022-10-31T00:00:00Z,10,39.9,-75.37,51.02
urbanization,suburban,fp,2022,305,36825.12,0.68,249.75,0,21.6,11.04,1315.57,2022-11-01T00:00:00Z,11,39.9,-75.37,51.02
